OriginCoilResistance;OriginContactGap;PistonPressure;Result;DebugMinPressure;DebugMaxPressure
195;41;9.987179487179487;Ok;9.461538461538462;10.512820512820513
228;57;11.875;Ok;11.25;12.5
216;49;10.775462962962964;Ok;10.208333333333334;11.342592592592593
200;56;13.3;Ok;12.6;14
192;26;6.432291666666666;Ok;6.09375;6.770833333333333
173;35;9.609826589595375;Ok;9.104046242774567;10.115606936416185
190;30;7.5;Ok;7.105263157894737;7.894736842105263
193;54;13.290155440414509;Ok;12.590673575129534;13.989637305699482
218;41;8.93348623853211;Ok;8.463302752293577;9.403669724770642
196;54;13.08673469387755;Ok;12.39795918367347;13.775510204081632
201;51;12.052238805970148;Ok;11.417910447761194;12.686567164179104
170;53;14.808823529411764;Ok;14.029411764705882;15.588235294117647
203;45;10.529556650246306;Ok;9.975369458128078;11.083743842364532
188;29;7.327127659574468;Ok;6.941489361702128;7.712765957446808
174;30;8.189655172413794;Ok;7.758620689655173;8.620689655172415
199;55;13.128140703517587;Ok;12.43718592964824;13.819095477386934
218;28;6.100917431192661;Ok;5.779816513761468;6.422018348623853
187;38;9.6524064171123;Ok;9.144385026737968;10.16042780748663
207;55;12.620772946859905;Ok;11.956521739130435;13.285024154589372
201;32;7.562189054726368;Ok;7.164179104477612;7.960199004975125
170;32;8.941176470588236;Ok;8.470588235294118;9.411764705882353
202;34;7.9950495049504955;Ok;7.574257425742574;8.415841584158416
177;42;11.271186440677965;Ok;10.677966101694915;11.864406779661017
228;41;8.541666666666668;Ok;8.092105263157896;8.991228070175438
189;35;8.796296296296298;Ok;8.333333333333334;9.25925925925926
215;46;10.162790697674417;Ok;9.627906976744185;10.69767441860465
178;48;12.808988764044944;Ok;12.134831460674157;13.48314606741573
182;50;13.04945054945055;Ok;12.362637362637363;13.736263736263735
175;47;12.757142857142856;Ok;12.085714285714285;13.428571428571429
182;27;7.046703296703297;Ok;6.675824175824176;7.417582417582418
207;44;10.096618357487923;Ok;9.565217391304348;10.628019323671497
179;39;10.349162011173185;Ok;9.804469273743017;10.893854748603353
195;59;14.371794871794872;Ok;13.615384615384615;15.128205128205128
171;34;9.444444444444445;Ok;8.947368421052632;9.941520467836257
171;20;5.555555555555555;Ok;5.2631578947368425;5.847953216374269
178;55;14.676966292134832;Ok;13.904494382022472;15.44943820224719
175;55;14.928571428571427;Ok;14.142857142857142;15.714285714285714
179;35;9.287709497206704;Ok;8.798882681564246;9.776536312849162
178;22;5.870786516853933;Ok;5.561797752808989;6.179775280898877
172;26;7.180232558139535;Ok;6.8023255813953485;7.558139534883721
218;59;12.855504587155963;Ok;12.178899082568808;13.53211009174312
210;52;11.761904761904763;Ok;11.142857142857142;12.380952380952381
214;58;12.873831775700936;Ok;12.19626168224299;13.551401869158878
175;37;10.042857142857143;Ok;9.514285714285714;10.571428571428571
184;34;8.777173913043478;Ok;8.315217391304348;9.23913043478261
182;32;8.351648351648352;Ok;7.912087912087912;8.791208791208792
207;30;6.884057971014492;Ok;6.521739130434782;7.246376811594203
226;45;9.457964601769913;Ok;8.960176991150442;9.955752212389381
219;21;4.554794520547945;Ok;4.315068493150685;4.794520547945205
224;27;5.725446428571429;Ok;5.424107142857143;6.026785714285714
211;45;10.130331753554502;Ok;9.597156398104266;10.663507109004739
183;24;6.229508196721312;Ok;5.901639344262295;6.557377049180328
229;29;6.01528384279476;Ok;5.698689956331878;6.331877729257642
180;27;7.125;Ok;6.75;7.5
180;56;14.777777777777779;Ok;14;15.555555555555555
219;21;4.554794520547945;Ok;4.315068493150685;4.794520547945205
222;25;5.349099099099099;Ok;5.0675675675675675;5.63063063063063
226;43;9.037610619469026;Ok;8.561946902654867;9.513274336283185
187;30;7.620320855614974;Ok;7.219251336898396;8.02139037433155
206;43;9.91504854368932;Ok;9.393203883495145;10.436893203883495
176;43;11.605113636363637;Ok;10.994318181818182;12.215909090909092
225;51;10.766666666666666;Ok;10.2;11.333333333333334
198;22;5.277777777777778;Ok;5;5.555555555555555
171;53;14.722222222222221;Ok;13.947368421052632;15.497076023391813
178;59;15.74438202247191;Ok;14.915730337078651;16.573033707865168
223;39;8.307174887892376;Ok;7.869955156950673;8.74439461883408
209;48;10.90909090909091;Ok;10.334928229665072;11.483253588516746
227;28;5.859030837004405;Ok;5.5506607929515415;6.167400881057269
228;24;5;Ok;4.7368421052631575;5.2631578947368425
180;41;10.819444444444445;Ok;10.25;11.38888888888889
219;33;7.157534246575342;Ok;6.780821917808219;7.534246575342466
195;58;14.128205128205128;Ok;13.384615384615385;14.871794871794872
184;30;7.744565217391305;Ok;7.336956521739131;8.152173913043478
174;30;8.189655172413794;Ok;7.758620689655173;8.620689655172415
228;35;7.291666666666666;Ok;6.907894736842105;7.675438596491228
213;59;13.157276995305164;Ok;12.464788732394366;13.849765258215962
219;45;9.76027397260274;Ok;9.246575342465754;10.273972602739725
195;59;14.371794871794872;Ok;13.615384615384615;15.128205128205128
216;44;9.675925925925926;Ok;9.166666666666666;10.185185185185185
186;28;7.150537634408602;Ok;6.774193548387097;7.526881720430108
183;30;7.786885245901638;Ok;7.377049180327869;8.19672131147541
185;55;14.121621621621621;Ok;13.378378378378379;14.864864864864865
222;51;10.912162162162161;Ok;10.337837837837839;11.486486486486486
172;33;9.113372093023255;Ok;8.633720930232558;9.593023255813954
226;45;9.457964601769913;Ok;8.960176991150442;9.955752212389381
185;40;10.27027027027027;Ok;9.72972972972973;10.81081081081081
180;42;11.083333333333332;Ok;10.5;11.666666666666666
205;45;10.426829268292684;Ok;9.878048780487806;10.975609756097562
210;23;5.2023809523809526;Ok;4.928571428571429;5.476190476190476
225;27;5.7;Ok;5.4;6
199;34;8.115577889447236;Ok;7.688442211055277;8.542713567839195
186;29;7.405913978494624;Ok;7.016129032258065;7.795698924731183
179;54;14.329608938547487;Ok;13.575418994413408;15.083798882681565
211;32;7.203791469194313;Ok;6.8246445497630335;7.5829383886255926
197;30;7.2335025380710665;Ok;6.852791878172589;7.614213197969543
219;46;9.97716894977169;Ok;9.452054794520548;10.502283105022832
191;43;10.693717277486911;Ok;10.13089005235602;11.256544502617801
172;23;6.351744186046512;Ok;6.017441860465116;6.686046511627907
222;26;5.563063063063063;Ok;5.27027027027027;5.8558558558558556
186;38;9.704301075268816;Ok;9.193548387096774;10.21505376344086
181;40;10.497237569060774;Ok;9.94475138121547;11.049723756906078
172;46;12.703488372093023;Ok;12.034883720930232;13.372093023255815
197;52;12.538071065989847;Ok;11.878172588832488;13.197969543147208
208;28;6.394230769230769;Ok;6.0576923076923075;6.730769230769231
185;40;10.27027027027027;Ok;9.72972972972973;10.81081081081081
173;46;12.630057803468208;Ok;11.965317919075144;13.294797687861271
181;33;8.66022099447514;Ok;8.204419889502763;9.116022099447514
179;34;9.022346368715084;Ok;8.547486033519553;9.497206703910615
199;43;10.263819095477388;Ok;9.72361809045226;10.804020100502512
173;23;6.315028901734104;Ok;5.982658959537572;6.6473988439306355
212;52;11.650943396226415;Ok;11.037735849056604;12.264150943396226
198;53;12.714646464646464;Ok;12.045454545454545;13.383838383838384
177;52;13.954802259887007;Ok;13.220338983050848;14.689265536723164
208;27;6.165865384615385;Ok;5.841346153846154;6.490384615384615
211;32;7.203791469194313;Ok;6.8246445497630335;7.5829383886255926
217;41;8.974654377880185;Ok;8.502304147465438;9.44700460829493
220;34;7.340909090909091;Ok;6.954545454545454;7.7272727272727275
185;56;14.378378378378379;Ok;13.621621621621621;15.135135135135135
224;29;6.149553571428571;Ok;5.825892857142857;6.473214285714286
213;20;4.460093896713615;Ok;4.225352112676056;4.694835680751174
200;37;8.7875;Ok;8.325;9.25
193;21;5.168393782383419;Ok;4.896373056994818;5.4404145077720205
221;57;12.251131221719458;Ok;11.606334841628959;12.895927601809955
204;38;8.848039215686274;Ok;8.382352941176471;9.313725490196079
189;57;14.325396825396826;Ok;13.571428571428571;15.079365079365079
185;56;14.378378378378379;Ok;13.621621621621621;15.135135135135135
207;25;5.736714975845411;Ok;5.434782608695652;6.038647342995169
179;24;6.368715083798882;Ok;6.033519553072626;6.70391061452514
171;48;13.333333333333332;Ok;12.631578947368421;14.035087719298245
214;35;7.768691588785047;Ok;7.359813084112149;8.177570093457945
224;25;5.3013392857142865;Ok;5.022321428571429;5.580357142857143
226;49;10.298672566371682;Ok;9.756637168141593;10.84070796460177
212;22;4.929245283018869;Ok;4.669811320754717;5.188679245283019
178;44;11.741573033707866;Ok;11.123595505617978;12.359550561797754
179;28;7.430167597765363;Ok;7.039106145251397;7.82122905027933
224;54;11.450892857142858;Ok;10.848214285714286;12.053571428571429
211;52;11.706161137440759;Ok;11.090047393364928;12.322274881516588
194;29;7.100515463917526;Ok;6.72680412371134;7.474226804123711
190;53;13.25;Ok;12.552631578947368;13.947368421052632
188;31;7.832446808510639;Ok;7.420212765957447;8.24468085106383
177;29;7.7824858757062145;Ok;7.372881355932203;8.192090395480227
191;58;14.424083769633508;Ok;13.664921465968586;15.18324607329843
224;27;5.725446428571429;Ok;5.424107142857143;6.026785714285714
224;54;11.450892857142858;Ok;10.848214285714286;12.053571428571429
172;44;12.151162790697674;Ok;11.511627906976743;12.790697674418604
187;22;5.588235294117647;Ok;5.294117647058823;5.882352941176471
206;26;5.995145631067961;Ok;5.679611650485437;6.310679611650485
221;42;9.027149321266968;Ok;8.552036199095022;9.502262443438914
171;57;15.833333333333334;Ok;15;16.666666666666668
215;25;5.523255813953488;Ok;5.232558139534884;5.813953488372093
212;22;4.929245283018869;Ok;4.669811320754717;5.188679245283019
172;29;8.008720930232558;Ok;7.587209302325581;8.430232558139535
217;32;7.0046082949308754;Ok;6.635944700460829;7.373271889400922
222;46;9.842342342342342;Ok;9.324324324324325;10.36036036036036
205;27;6.2560975609756095;Ok;5.926829268292683;6.585365853658536
216;55;12.094907407407408;Ok;11.458333333333334;12.731481481481481
213;39;8.697183098591548;Ok;8.23943661971831;9.154929577464788
197;54;13.02030456852792;Ok;12.33502538071066;13.705583756345177
212;24;5.377358490566038;Ok;5.09433962264151;5.660377358490566
180;31;8.180555555555555;Ok;7.75;8.61111111111111
189;21;5.277777777777778;Ok;5;5.555555555555555
196;23;5.573979591836735;Ok;5.280612244897959;5.86734693877551
202;21;4.938118811881188;Ok;4.678217821782178;5.198019801980198
215;31;6.848837209302326;Ok;6.488372093023256;7.209302325581396
220;53;11.443181818181818;Ok;10.840909090909092;12.045454545454545
206;39;8.992718446601941;Ok;8.519417475728156;9.466019417475728
206;31;7.148058252427184;Ok;6.771844660194175;7.524271844660194
180;32;8.444444444444445;Ok;8;8.88888888888889
193;21;5.168393782383419;Ok;4.896373056994818;5.4404145077720205
212;51;11.42688679245283;Ok;10.825471698113208;12.028301886792454
177;31;8.319209039548022;Ok;7.88135593220339;8.757062146892656
196;51;12.35969387755102;Ok;11.709183673469388;13.010204081632653
193;50;12.305699481865286;Ok;11.658031088082902;12.953367875647668
185;25;6.418918918918919;Ok;6.081081081081081;6.756756756756757
170;55;15.367647058823529;Ok;14.558823529411764;16.176470588235293
198;34;8.156565656565657;Ok;7.7272727272727275;8.585858585858587
218;54;11.76605504587156;Ok;11.146788990825687;12.385321100917432
183;31;8.046448087431694;Ok;7.622950819672131;8.469945355191257
221;20;4.298642533936651;Ok;4.072398190045249;4.524886877828054
196;22;5.331632653061225;Ok;5.051020408163265;5.612244897959184
177;43;11.53954802259887;Ok;10.932203389830509;12.146892655367232
226;37;7.7765486725663715;Ok;7.367256637168142;8.185840707964601
179;43;11.410614525139664;Ok;10.810055865921788;12.011173184357542
184;38;9.809782608695652;Ok;9.293478260869565;10.326086956521738
185;51;13.094594594594595;Ok;12.405405405405405;13.783783783783784
205;49;11.353658536585366;Ok;10.75609756097561;11.951219512195122
213;39;8.697183098591548;Ok;8.23943661971831;9.154929577464788
219;58;12.579908675799087;Ok;11.917808219178083;13.242009132420092
186;35;8.938172043010752;Ok;8.46774193548387;9.408602150537634
218;33;7.190366972477064;Ok;6.8119266055045875;7.568807339449541
172;32;8.837209302325583;Ok;8.372093023255815;9.30232558139535
171;56;15.555555555555555;Ok;14.736842105263158;16.374269005847953
194;58;14.201030927835053;Ok;13.45360824742268;14.948453608247423
190;58;14.5;Ok;13.736842105263158;15.263157894736842
182;52;13.571428571428573;Ok;12.857142857142858;14.285714285714286
177;40;10.73446327683616;Ok;10.169491525423728;11.299435028248588
226;32;6.725663716814159;Ok;6.371681415929204;7.079646017699115
181;37;9.709944751381215;Ok;9.19889502762431;10.220994475138122
187;26;6.60427807486631;Ok;6.25668449197861;6.951871657754011
207;59;13.53864734299517;Ok;12.826086956521738;14.251207729468598
180;54;14.25;Ok;13.5;15
221;45;9.671945701357465;Ok;9.16289592760181;10.180995475113122
220;42;9.068181818181818;Ok;8.590909090909092;9.545454545454545
206;33;7.609223300970873;Ok;7.20873786407767;8.009708737864077
222;46;9.842342342342342;Ok;9.324324324324325;10.36036036036036
212;38;8.514150943396226;Ok;8.066037735849056;8.962264150943396
202;31;7.28960396039604;Ok;6.905940594059406;7.673267326732673
201;34;8.034825870646767;Ok;7.611940298507463;8.457711442786069
189;51;12.817460317460316;Ok;12.142857142857142;13.492063492063492
212;32;7.169811320754717;Ok;6.7924528301886795;7.547169811320755
183;55;14.275956284153006;Ok;13.524590163934427;15.027322404371585
191;32;7.958115183246074;Ok;7.539267015706806;8.37696335078534
171;31;8.61111111111111;Ok;8.157894736842104;9.064327485380117
211;47;10.580568720379148;Ok;10.023696682464456;11.137440758293838
207;25;5.736714975845411;Ok;5.434782608695652;6.038647342995169
185;38;9.756756756756758;Ok;9.243243243243244;10.27027027027027
186;33;8.42741935483871;Ok;7.983870967741935;8.870967741935484
205;24;5.560975609756097;Ok;5.2682926829268295;5.853658536585366
213;44;9.812206572769952;Ok;9.295774647887324;10.328638497652582
226;37;7.7765486725663715;Ok;7.367256637168142;8.185840707964601
202;53;12.462871287128714;Ok;11.806930693069306;13.118811881188119
222;33;7.0608108108108105;Ok;6.6891891891891895;7.4324324324324325
215;31;6.848837209302326;Ok;6.488372093023256;7.209302325581396
228;37;7.708333333333333;Ok;7.302631578947368;8.114035087719298
181;48;12.596685082872927;Ok;11.933701657458563;13.259668508287293
202;59;13.873762376237623;Ok;13.143564356435643;14.603960396039604
218;41;8.93348623853211;Ok;8.463302752293577;9.403669724770642
190;52;13;Ok;12.31578947368421;13.68421052631579
201;24;5.6716417910447765;Ok;5.373134328358209;5.970149253731344
204;22;5.122549019607844;Ok;4.852941176470588;5.392156862745098
220;38;8.204545454545455;Ok;7.7727272727272725;8.636363636363637
178;46;12.275280898876403;Ok;11.629213483146067;12.92134831460674
229;59;12.237991266375545;Ok;11.593886462882097;12.882096069868995
220;28;6.045454545454545;Ok;5.7272727272727275;6.363636363636363
212;40;8.962264150943398;Ok;8.49056603773585;9.433962264150944
217;30;6.566820276497696;Ok;6.221198156682028;6.912442396313364
174;28;7.64367816091954;Ok;7.241379310344827;8.045977011494253
220;38;8.204545454545455;Ok;7.7727272727272725;8.636363636363637
203;36;8.423645320197044;Ok;7.980295566502463;8.866995073891626
206;52;11.990291262135923;Ok;11.359223300970873;12.62135922330097
216;44;9.675925925925926;Ok;9.166666666666666;10.185185185185185
197;43;10.368020304568528;Ok;9.82233502538071;10.913705583756345
218;53;11.548165137614678;Ok;10.940366972477063;12.155963302752294
186;39;9.95967741935484;Ok;9.435483870967742;10.483870967741936
203;54;12.635467980295566;Ok;11.970443349753694;13.300492610837438
208;32;7.307692307692308;Ok;6.923076923076923;7.6923076923076925
198;24;5.757575757575758;Ok;5.454545454545454;6.0606060606060606
219;49;10.62785388127854;Ok;10.068493150684931;11.187214611872147
182;49;12.788461538461538;Ok;12.115384615384615;13.461538461538462
193;54;13.290155440414509;Ok;12.590673575129534;13.989637305699482
176;31;8.366477272727273;Ok;7.926136363636363;8.806818181818182
173;53;14.552023121387283;Ok;13.786127167630058;15.31791907514451
209;22;5;Ok;4.7368421052631575;5.2631578947368425
225;31;6.544444444444444;Ok;6.2;6.888888888888889
177;42;11.271186440677965;Ok;10.677966101694915;11.864406779661017
194;35;8.569587628865978;Ok;8.118556701030927;9.02061855670103
208;54;12.33173076923077;Ok;11.682692307692308;12.98076923076923
186;28;7.150537634408602;Ok;6.774193548387097;7.526881720430108
204;22;5.122549019607844;Ok;4.852941176470588;5.392156862745098
191;48;11.937172774869111;Ok;11.30890052356021;12.565445026178011
220;30;6.4772727272727275;Ok;6.136363636363637;6.818181818181818
227;27;5.649779735682819;Ok;5.352422907488987;5.947136563876652
207;38;8.719806763285025;Ok;8.26086956521739;9.178743961352657
210;46;10.404761904761905;Ok;9.857142857142858;10.952380952380953
203;48;11.231527093596059;Ok;10.64039408866995;11.822660098522167
170;35;9.779411764705884;Ok;9.264705882352942;10.294117647058824
205;25;5.7926829268292686;Ok;5.487804878048781;6.097560975609756
193;30;7.383419689119171;Ok;6.994818652849741;7.772020725388601
211;50;11.255924170616113;Ok;10.663507109004739;11.848341232227488
226;34;7.146017699115044;Ok;6.769911504424779;7.522123893805309
219;31;6.723744292237443;Ok;6.36986301369863;7.077625570776256
206;32;7.378640776699029;Ok;6.990291262135922;7.766990291262136
220;40;8.636363636363637;Ok;8.181818181818182;9.090909090909092
174;57;15.560344827586206;Ok;14.741379310344827;16.379310344827587
198;56;13.434343434343434;Ok;12.727272727272727;14.141414141414142
222;26;5.563063063063063;Ok;5.27027027027027;5.8558558558558556
217;24;5.253456221198157;Ok;4.976958525345622;5.529953917050691
172;36;9.94186046511628;Ok;9.418604651162791;10.465116279069768
187;43;10.922459893048128;Ok;10.3475935828877;11.497326203208557
223;54;11.50224215246637;Ok;10.896860986547086;12.10762331838565
214;32;7.102803738317757;Ok;6.728971962616822;7.4766355140186915
193;42;10.336787564766839;Ok;9.792746113989637;10.880829015544041
202;54;12.698019801980198;Ok;12.029702970297029;13.366336633663366
207;58;13.309178743961352;Ok;12.608695652173912;14.009661835748792
174;27;7.370689655172414;Ok;6.982758620689655;7.758620689655173
210;57;12.892857142857142;Ok;12.214285714285714;13.571428571428571
221;55;11.82126696832579;Ok;11.199095022624434;12.44343891402715
219;34;7.3744292237442925;Ok;6.986301369863014;7.762557077625571
196;42;10.178571428571427;Ok;9.642857142857142;10.714285714285714
214;38;8.434579439252337;Ok;7.990654205607477;8.878504672897197
172;36;9.94186046511628;Ok;9.418604651162791;10.465116279069768
228;37;7.708333333333333;Ok;7.302631578947368;8.114035087719298
208;51;11.646634615384617;Ok;11.033653846153847;12.259615384615385
186;51;13.024193548387096;Ok;12.338709677419354;13.709677419354838
185;25;6.418918918918919;Ok;6.081081081081081;6.756756756756757
192;37;9.153645833333332;Ok;8.671875;9.635416666666666
198;54;12.954545454545455;Ok;12.272727272727273;13.636363636363637
205;25;5.7926829268292686;Ok;5.487804878048781;6.097560975609756
206;42;9.684466019417476;Ok;9.174757281553399;10.194174757281553
180;43;11.347222222222221;Ok;10.75;11.944444444444445
174;34;9.281609195402298;Ok;8.793103448275861;9.770114942528735
184;54;13.940217391304348;Ok;13.206521739130435;14.673913043478262
224;29;6.149553571428571;Ok;5.825892857142857;6.473214285714286
211;35;7.879146919431279;Ok;7.464454976303317;8.293838862559241
196;55;13.329081632653061;Ok;12.627551020408163;14.03061224489796
173;46;12.630057803468208;Ok;11.965317919075144;13.294797687861271
172;43;11.875;Ok;11.25;12.5
173;57;15.65028901734104;Ok;14.826589595375722;16.473988439306357
218;49;10.676605504587155;Ok;10.114678899082568;11.238532110091743
215;33;7.290697674418604;Ok;6.906976744186046;7.674418604651163
186;53;13.53494623655914;Ok;12.82258064516129;14.24731182795699
207;40;9.178743961352657;Ok;8.695652173913043;9.66183574879227
208;21;4.795673076923077;Ok;4.543269230769231;5.048076923076923
175;57;15.471428571428572;Ok;14.657142857142857;16.285714285714285
203;22;5.147783251231527;Ok;4.876847290640394;5.41871921182266
171;31;8.61111111111111;Ok;8.157894736842104;9.064327485380117
178;27;7.205056179775281;Ok;6.825842696629214;7.584269662921348
191;56;13.926701570680628;Ok;13.193717277486911;14.659685863874346
203;39;9.125615763546797;Ok;8.645320197044335;9.605911330049262
210;24;5.428571428571429;Ok;5.142857142857143;5.714285714285714
189;44;11.058201058201059;Ok;10.476190476190476;11.640211640211641
193;24;5.9067357512953365;Ok;5.595854922279793;6.217616580310881
172;59;16.29360465116279;Ok;15.436046511627907;17.151162790697676
217;31;6.7857142857142865;Ok;6.428571428571429;7.142857142857143
171;44;12.222222222222221;Ok;11.578947368421053;12.865497076023392
186;54;13.79032258064516;Ok;13.064516129032258;14.516129032258064
183;56;14.53551912568306;Ok;13.770491803278688;15.300546448087431
184;33;8.519021739130434;Ok;8.070652173913043;8.967391304347826
219;52;11.278538812785389;Ok;10.684931506849315;11.872146118721462
217;55;12.039170506912441;Ok;11.40552995391705;12.672811059907835
214;25;5.549065420560748;Ok;5.257009345794392;5.841121495327103
186;43;10.981182795698924;Ok;10.403225806451612;11.559139784946236
204;39;9.080882352941178;Ok;8.602941176470589;9.558823529411764
181;39;10.234806629834253;Ok;9.696132596685082;10.773480662983426
229;26;5.393013100436681;Ok;5.109170305676856;5.676855895196507
190;39;9.75;Ok;9.236842105263158;10.263157894736842
213;24;5.352112676056338;Ok;5.070422535211268;5.633802816901408
218;47;10.240825688073393;Ok;9.70183486238532;10.779816513761467
225;27;5.7;Ok;5.4;6
219;30;6.506849315068493;Ok;6.164383561643835;6.8493150684931505
206;55;12.682038834951456;Ok;12.014563106796116;13.349514563106796
190;51;12.75;Ok;12.078947368421053;13.421052631578947
207;43;9.867149758454106;Ok;9.347826086956522;10.38647342995169
226;27;5.674778761061948;Ok;5.376106194690266;5.9734513274336285
198;46;11.035353535353536;Ok;10.454545454545455;11.616161616161616
182;47;12.266483516483516;Ok;11.62087912087912;12.912087912087912
204;51;11.875;Ok;11.25;12.5
176;43;11.605113636363637;Ok;10.994318181818182;12.215909090909092
207;37;8.490338164251208;Ok;8.043478260869565;8.93719806763285
185;25;6.418918918918919;Ok;6.081081081081081;6.756756756756757
226;32;6.725663716814159;Ok;6.371681415929204;7.079646017699115
193;26;6.398963730569948;Ok;6.062176165803109;6.7357512953367875
227;57;11.927312775330396;Ok;11.299559471365638;12.555066079295154
174;44;12.011494252873563;Ok;11.379310344827585;12.64367816091954
184;41;10.584239130434783;Ok;10.027173913043478;11.141304347826088
180;39;10.291666666666668;Ok;9.75;10.833333333333334
203;47;10.997536945812808;Ok;10.41871921182266;11.576354679802956
178;53;14.143258426966291;Ok;13.398876404494382;14.887640449438202
218;29;6.318807339449542;Ok;5.986238532110092;6.651376146788991
188;34;8.590425531914892;Ok;8.138297872340425;9.042553191489361
171;58;16.11111111111111;Ok;15.263157894736842;16.95906432748538
226;41;8.617256637168142;Ok;8.163716814159292;9.070796460176991
200;42;9.975;Ok;9.45;10.5
183;42;10.901639344262295;Ok;10.327868852459016;11.475409836065573
199;24;5.728643216080402;Ok;5.42713567839196;6.030150753768845
205;40;9.26829268292683;Ok;8.78048780487805;9.75609756097561
219;46;9.97716894977169;Ok;9.452054794520548;10.502283105022832
197;31;7.474619289340102;Ok;7.081218274111675;7.868020304568528
194;52;12.731958762886599;Ok;12.061855670103093;13.402061855670103
177;55;14.759887005649716;Ok;13.983050847457626;15.536723163841808
228;59;12.291666666666668;Ok;11.644736842105264;12.93859649122807
214;31;6.880841121495328;Ok;6.518691588785047;7.242990654205608
187;49;12.446524064171122;Ok;11.79144385026738;13.101604278074866
183;27;7.008196721311475;Ok;6.639344262295082;7.377049180327869
218;49;10.676605504587155;Ok;10.114678899082568;11.238532110091743
225;38;8.022222222222222;Ok;7.6;8.444444444444445
177;25;6.709039548022599;Ok;6.3559322033898304;7.062146892655368
189;37;9.298941798941799;Ok;8.80952380952381;9.788359788359788
227;43;8.997797356828194;Ok;8.524229074889869;9.47136563876652
208;33;7.536057692307692;Ok;7.139423076923077;7.9326923076923075
203;24;5.615763546798029;Ok;5.320197044334975;5.911330049261084
198;33;7.916666666666667;Ok;7.5;8.333333333333334
202;57;13.403465346534652;Ok;12.698019801980198;14.108910891089108
221;54;11.606334841628959;Ok;10.995475113122172;12.217194570135746
215;20;4.418604651162791;Ok;4.186046511627907;4.651162790697675
220;47;10.147727272727273;Ok;9.613636363636363;10.681818181818182
196;49;11.875;Ok;11.25;12.5
221;35;7.52262443438914;Ok;7.126696832579186;7.918552036199095
175;43;11.67142857142857;Ok;11.057142857142857;12.285714285714286
221;47;10.10180995475113;Ok;9.570135746606335;10.633484162895927
226;32;6.725663716814159;Ok;6.371681415929204;7.079646017699115
220;45;9.71590909090909;Ok;9.204545454545455;10.227272727272727
205;48;11.121951219512194;Ok;10.536585365853659;11.707317073170731
189;59;14.82804232804233;Ok;14.047619047619047;15.60846560846561
202;39;9.17079207920792;Ok;8.688118811881187;9.653465346534654
219;54;11.712328767123289;Ok;11.095890410958905;12.32876712328767
211;46;10.355450236966824;Ok;9.810426540284361;10.90047393364929
182;52;13.571428571428573;Ok;12.857142857142858;14.285714285714286
200;23;5.4625;Ok;5.175;5.75
181;44;11.546961325966851;Ok;10.939226519337016;12.154696132596685
172;57;15.74127906976744;Ok;14.912790697674419;16.569767441860463
199;44;10.50251256281407;Ok;9.949748743718592;11.055276381909549
195;23;5.602564102564102;Ok;5.3076923076923075;5.897435897435898
222;33;7.0608108108108105;Ok;6.6891891891891895;7.4324324324324325
229;33;6.844978165938865;Ok;6.4847161572052405;7.205240174672489
202;50;11.757425742574258;Ok;11.138613861386139;12.376237623762377
193;32;7.875647668393782;Ok;7.461139896373057;8.290155440414507
183;37;9.603825136612022;Ok;9.098360655737705;10.109289617486338
191;39;9.698952879581153;Ok;9.188481675392671;10.209424083769633
191;26;6.465968586387435;Ok;6.12565445026178;6.806282722513089
170;56;15.647058823529411;Ok;14.823529411764707;16.470588235294116
208;43;9.819711538461538;Ok;9.302884615384615;10.336538461538462
193;23;5.660621761658032;Ok;5.362694300518135;5.958549222797927
227;31;6.486784140969164;Ok;6.145374449339207;6.828193832599119
187;45;11.43048128342246;Ok;10.828877005347593;12.032085561497325
219;31;6.723744292237443;Ok;6.36986301369863;7.077625570776256
183;34;8.825136612021858;Ok;8.360655737704919;9.289617486338798
201;44;10.398009950248756;Ok;9.850746268656716;10.945273631840797
226;50;10.508849557522124;Ok;9.955752212389381;11.061946902654867
222;25;5.349099099099099;Ok;5.0675675675675675;5.63063063063063
215;52;11.488372093023255;Ok;10.883720930232558;12.093023255813954
216;36;7.916666666666667;Ok;7.5;8.333333333333334
204;59;13.737745098039216;Ok;13.014705882352942;14.46078431372549
209;59;13.40909090909091;Ok;12.703349282296651;14.114832535885167
190;55;13.75;Ok;13.026315789473685;14.473684210526315
208;20;4.567307692307692;Ok;4.326923076923077;4.8076923076923075
222;37;7.916666666666667;Ok;7.5;8.333333333333334
183;21;5.450819672131147;Ok;5.163934426229508;5.737704918032787
196;36;8.724489795918368;Ok;8.26530612244898;9.183673469387756
221;58;12.46606334841629;Ok;11.809954751131222;13.122171945701357
200;34;8.075;Ok;7.65;8.5
174;26;7.097701149425287;Ok;6.724137931034483;7.471264367816092
220;43;9.28409090909091;Ok;8.795454545454545;9.772727272727273
227;31;6.486784140969164;Ok;6.145374449339207;6.828193832599119
181;35;9.185082872928177;Ok;8.701657458563536;9.668508287292818
201;24;5.6716417910447765;Ok;5.373134328358209;5.970149253731344
216;29;6.377314814814815;Ok;6.041666666666667;6.712962962962963
221;26;5.588235294117647;Ok;5.294117647058823;5.882352941176471
196;53;12.84438775510204;Ok;12.168367346938776;13.520408163265307
180;20;5.277777777777778;Ok;5;5.555555555555555
213;29;6.467136150234742;Ok;6.126760563380282;6.807511737089202
175;35;9.5;Ok;9;10
189;29;7.288359788359788;Ok;6.904761904761905;7.671957671957672
